"4090-00005";"kugelscheibe 07420-0110 din6319-c-10.5 niro";"";"";"";"";"";"";"";"x";"x";"x";"";"";"";"";"";"";"";"";"";"x";"";"x";"";"x";"";"x";"";"x";"";"x";"";"";"";""
"4000-21103";"Tango stage controller";"Stage";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"4115-26062";"526062 festo befestigungswinkel ms4-wbm für[-10-]ms4-lr passend für befestigungsbohrungen der";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4111-86138";"186138 festo (186-138)[-10-]l-steckverschraubung-qslv-g1/8-6";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"x";"x";"";"x";"x";"";"";"";"";"";"";"";"x";"";"x";"";"";"";""
"4111-53463";"RUECKSCHLAGVENTIL";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"x";"";"x";"";"";"x";"";"";"";"";"";"x";"";"x";"";"";"";""
"4111-53372";"YSTECKVERBINDUNG";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"x";"x";"";"";"x";"";"";"";"";"";"x";"";"x";"";"";"";""
"7500-67400";"LEITERPLATTE674.00";"Stage";"";"with Chuck";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7500-36000";"ICFB Distribution Interface";"Chuck ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2017-27040";"BG-ELT-MIK-CHUCK-ZI";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"0017-20600";"KLOTZ2";"MICRO";"S";"Micro Head height adjustment, use with (1x 4096-06850, 2x DIN912 M5x50, 2x DIN125 A5,3) 2x needed per Tool";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"2017-20400";"Assembly balloon, complete";"Anti-Vibration";"";"use with 0017-20281";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"2017-20170";"BG-CHUCK-VARIO";"Chuck";"";"";"2017-20171";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2017-20171";"BG-CHUCK-VARIO";"Chuck";"";"";"2017-20172";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2017-20172";"BG-CHUCK-VARIO";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2017-20421";"BG-SENSORHALTER-VARIO-CHUCK";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"7600-06082";"sensor kapazitiv bcs d30t401-poc15c-ep02";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"x";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"4120-00008";"EINSCHRAUBWINKEL";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4120-00009";"EINSCHRAUBWINKEL";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4120-00010";"SCHRAUBVERBINDUNG";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4120-27432";"innenhülse smc tj-0425/00027432 für[";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2017-20460";"BG-MRZH-ANTIPAR-ZI";"Stage";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4045-77346";"LUEFTER414H-24V-1.6W-8100MIN";"Stage";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7500-03800";"LEITERPLATTE038";"Stage";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7600-60614";"LUEFTER614NGM";"Stage";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"9004-56566";"Air Cushion SLM M-3-A";"Anti-Vibration";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"2017-20411";"KABEL-DSCHALTER";"Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"4118-29027";"Pressure Sensor[-10-]Festo SDE5-V1-O-Q4-P-K";"Chuck ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"x";"x";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-10120";"ENERGIEKETTE-BG-KOMPLETT";"Chuck";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"7100-21003";"Anschlußelement für Energiekette,[-10-]Komplettsatz 080.16.12 igus";"Chuck";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"7100-21006";"IGUS Energiekette 09.16.028.0, Länge520mm[-10-],26 Kettenglieder, Serie 09";"Chuck";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2042-10131";"Vacuum valve";"Chuck ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4120-00011";"00289122 MAGNETVENTIL";"Chuck ICFB";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"x";"x";"x";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4090-19500";"ORING019-5";"Anti-Vibration";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4110-06841";"SCHALLDAEMPFER-U-1/8-B";"Anti-Vibration";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4111-51687";"STECKVERBINDER-FUER-VENTILE";"Anti-Vibration Chuck";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"x";"";"x";"";"";"";""
"4111-52612";"DROSSELRUECKSCHLAGV";"Anti-Vibration";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4111-53089";"LSTECKVERSCHR";"";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"x";"x";"x";"x";"x";"x";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4111-86140";"LSTECKVERSCHR";"";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"x";"x";"x";"x";"x";"x";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4111-86226";"mehrfachverteiler qslv2-g1/8-8[-10-]-0,95 bis 10bar druckluft g1/8 ";"";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"x";"x";"x";"x";"x";"x";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4111-88299";"CDA Cylinder";"Anti-Vibration";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4115-75264";"CDA Valve";"Anti-Vibration";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"4115-76412";"FUSSBEFESTIGUNG-VAME-B10-20-A";"Anti-Vibration";"";"for 4115-75264";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";""
"7300-50102";"Netzteil ML50.102 50W 12-15V/4,2A";"";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";""
"9004-26726";"Microscope stage (300 mm, motorized)";"Stage";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"0017-12980";"ENERGIEKETTE-BEARB";"Stage";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"0017-12780";"1 mm Offset Washer";"MICRO ICFB";"";"used with ICFB";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"x";"";"";"";"";"";"";"";"";"";""
"4096-05520";"KUGELSPANNSCHRAUBE";"Robot";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"x";"";"";"";""
"4000-08242";"sankyo robot sr8240 system incl. flip-axis sc5000 cable set wo prealigner Sankyo SR8420 Robot System with Flip-Axis";"Robot";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";""
"2042-10085";"ICFB, complete[-10-]incl. Frontside Chuck and Sensor ";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4111-53070";"L-Steckverbindung QSL-4[-10-]FESTO-153070";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"0050-00400";"chuck-level-schraube";"ICFB MICRO";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"x";"x";"";"x";"x";"";"x";"";"x";"x";"x";"";"x";"";"x";"";"";"";""
"4020-01470";"druckfeder vd-147 en10270-3 1.4310[-10-]gutekunst";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4020-00450";"Zugfeder z-045i en10270-1-dh gutekunst";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2042-17132";"Sensor 4 ICFB";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7600-00006";"Sensor, induktiv BESR04KC-PSC15B-EV05";"ICFB";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-17122";"Sensor 3 ICFB";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7600-00018";"induktiver sensor besr04kc-nsc15b-ev02[-10-]balluff rot schließer npn ";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-17081";"Sensor with cable[-10-]for Frontside Chuck";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7600-06081";"sensor kapazitiv sk1-15-30/4-p-b-s";"ICFB Chuck";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-17061";"Vacuum switch";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2042-10042";"BG-SCHIEBERANTRIEB";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-10023";"Frontside Chuck";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2042-17030";"BG-MOTOR2-MIT-KABEL";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4050-11320";"motor-planetengetriebe-kombination faulhaber";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4010-63374";"Synchronzahnriemen 6t2,5/180 mm";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4020-00420";"ZUGFEDER RZ-042FI[-10-]GUTEKUNST";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4020-00400";"ZUGFEDER RZ-040I[-10-]GUTEKUNST";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4020-00360";"ZUGFEDER RZ-036NI[-10-]GUTEKUNST ";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"4020-00150";"ZUGFEDER RZ-015FI[-10-]GUTEKUNST ";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"x";"";"";"";"";"";""
"2042-17052";"Sensor 2 ICFB";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-17042";"Sensor 1 ICFB";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-00022";"BG-SCHLIESSER";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"2042-17020";"BG-MOTOR1-MIT-KABEL";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"4050-11321";"GETRIEBEMOTOR500LG";"ICFB";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"";"";"";"";"";""
"7430-05014";"ell-hdd-2tb-portable-usb3";"";"S";"for Backup AOI";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"x";"x";"x";"x";"";"";"x";"";"";"";"";"";"x";"";"";"";"";""
"4001-44483";"Tray Top Cover";"LPM";"";"";"";"";"";"";"";"x";"x";"";"";"";"";"x";"x";"x";"";"x";"x";"";"x";"";"";"";"";"x";"";"";"";"";"";"";""
"2050-00420";"Service Cable (6pol) [service-cable-rs232-6pol]";"Chuck";"S";"";"";"";"";"";"";"";"";"";"";"";"";"x";"x";"x";"";"";"";"";"";"x";"";"";"";"";"x";"";"";"";"";"";""
"7473-91102";" Tastenkappe 1.25x";"";"";"";"";"";"";"x";"";"x";"x";"";"";"";"";"";"";"";"";"";"";"";"x";"";"x";"";"";"";"";"";"x";"";"";"";""
"4050-02642";"Rotation Motor only";"";"";"RAC300";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"x";"";"x";"";"";"";"";"";"";"";"";""
"2018-00073";"Rotation Motor Assembly, complete";"";"";"RAC300";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"x";"";"";"";"";"";"";"";"";""
"4050-22240";"Lift Motor only";"";"";"RAC300";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"x";"";"x";"";"";"";"";"";"";"";"";""
"2018-00053";"Lift Motor Assembly, complet";"";"";"RAC300";"";"";"";"";"";"";"";"";"";"";"x";"";"";"";"";"";"";"";"x";"";"";"x";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"Stand:  30.09.16  8:30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"Axs302 Vacuum + ICFB fertig";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
